Page,Date,Post Text,Media Type,Likes,Comments,Shares,Media Link
3Dadept,2023-08-07,"The Aheadd® CP1 aluminium powder, an hashtag#additivemanufacturing hashtag#powder that has just been qualified for Formula 1, will now be used on AddUp FormUp® 350 machines. The material developed by Constellium is an interesting alternative to traditional grades such as AS7 or AS10. Here is why. 👇Mentions: Frédéric Sar - hashtag#materials https://lnkd.in/djWy37eW



…see more",Article,32,0,4 reposts,https://3dadept.com/addup-expands-its-am-material-portfolio-with-the-addition-of-constelliums-aheadd-cp1-aluminum-alloy/
3Dadept,2023-05-07,"On the heels of its fresh positioning on the market, UltiMaker unveils the UltiMaker® Method™ XL hashtag#3dprinter. Building on the success of the famous METHOD 3D printer, the new hashtag#desktop 3D printer comes with improved features that would enable to bridge the gap between professional and industrial hashtag#3dprinting. Read more below 👇Mention: Nadav Goshenhttps://lnkd.in/ecCMAqWq



…see more",Article,6,0,0,https://3dadept.com/new-method-xl-3d-printer-from-ultimaker-comes-with-a-bigger-volume-and-the-ability-to-deliver-manufacturing-grade-abs/
3Dadept,2023-06-07,"This new partnership brings COR hashtag#materials from polySpectra to all Nexa3D hashtag#printers, starting with the desktop XiP system.Mentions: Raymond Weitekamp - Kevin McAlea 🦕https://lnkd.in/ephwfznM



…see more",Article,5,0,1 repost,https://3dadept.com/nexa3d-users-can-now-3d-print-end-use-parts-with-polyspectras-materials/
3Dadept,2023-04-07,"ASTM International, a global standards organization, now provides an Additive Manufacturing Quality (AMQ) Certification program for manufacturers using metal AM. This hashtag#certification program was developed because of industry analysis, user perspective, and identification of gaps that exist within the additive manufacturing industry.hashtag#additivemanufacturing hashtag#quality Mohsen Seifihttps://lnkd.in/egb7zMsY



…see more",Article,29,0,3 reposts,https://3dadept.com/astm-international-announces-new-additive-manufacturing-quality-amq-certification-program/
3Dadept,2023-07-07,"The Consortium for Additive Manufacturing Research and Education (CAMRE) at the Naval Postgraduate School (NPS) recently conducted a demonstration of in-flight hashtag#3dprinting aboard a U.S. Marine Corps MV-22 Osprey tiltrotor hashtag#aircraft. Discover below how the test was conducted.Mention: Chris C. Curran -  Casey Nelson - Spencer Koroly - Naval Information Warfare Center Pacific - Michael Radigan - hashtag#additivemanufacturing https://lnkd.in/evcjDg8Q



…see more",Article,7,0,0,https://3dadept.com/marines-demonstrate-in-flight-3d-printing-aboard-a-u-s-marine-corps-aircraft/
3Dadept,2023-05-07,"We started this article with the goal of discovering how Thermwood Corporation's LSAM  had enabled General Atomics Aeronautical Systems, Inc. to save $50,000 for a specific application. While Scott Vaal highlighted the specific challenges Thermwood's LSAM helps GA-ASI to address, Steve Fournier took us in a mesmerizing journey that goes beyond the use of LSAM. Read the whole story of both companies below 👇hashtag#additivemanufacturing hashtag#LSAM hashtag#adoption hashtag#GAASI https://lnkd.in/gzMytz9X



…see more",Article,0,0,0,https://3dadept.com/a-look-at-the-strategy-that-enables-general-atomics-aeronautical-systems-to-reach-beyond-75-of-3d-printed-parts-in-an-aircraft/
3Dadept,2023-07-07,"Oil-derived resins have often been the number one choice of hashtag#3dprinting hashtag#resins’ users. However, with the current fight against climate change, manufacturers are exploring if bio-based resins can deliver the same or better performance than their traditional counterparts. Here are Photocentric's findings on the topic. 👇Mentions: @Dr Rob Younghttps://lnkd.in/e3PHBGDF



…see more",Article,27,0,3 reposts,https://3dadept.com/photocentric-discusses-the-reasons-behind-the-growing-demand-of-plant-based-3d-printing-resins/
3Dadept,2023-07-07,"JPB SYSTEME, a manufacturer known for its hashtag#KeyProd production monitoring solution, is taking its first steps in the hashtag#additivemanufacturing market, by acquiring a stake in France-based 3D printer manufacturer start-up, ADDIMETAL.Mention: Damien MARC _ hashtag#BinderJetting hashtag#metal https://lnkd.in/epx_Tpcf



…see more",Article,7,0,0,https://3dadept.com/acquisition-of-stake-in-addimetal-and-new-funding-help-jpb-systeme-position-itself-on-the-additive-manufacturing-market/
3Dadept,2023-08-07,"With the funding, LightForce plans to scale hashtag#production with a new facility, advance the use of hashtag#AI in its hashtag#workflows, and invest in hashtag#education.hashtag#additivemanufacturing Mention: Alfred Griffin IIIhttps://lnkd.in/eBU96JW6



…see more",Article,2,0,0,https://3dadept.com/lightforce-orthodontics-to-boost-production-of-3d-printed-brackets-with-80-million-usd-funding/
3Dadept,2023-08-07,"Built on the strengths of its predecessor, the new solution features a couple of options that users may already be familiar with (the same ergonomics, wide FOV, and hybrid light sources) but also improvements at 5 key levels. Here they are: 👇hashtag#additivemanufacturing hashtag#3dscanning SHINING 3Dhttps://lnkd.in/epnzkCP2



…see more",Article,4,0,0,https://3dadept.com/shining-3d-unveils-einscan-h2-its-latest-color-3d-scanning-solution/
3Dadept,2023-05-07,"The team at Massachusetts Institute of Technology has recently explored a new hashtag#approach to strengthen such type of hashtag#superalloys so that it can withstand extreme conditions such as high temperatures and tensile stresses without hashtag#failing. The famous hashtag#Inconel 718 is the first superalloy to benefit from this experimentation that involved the use of hashtag#3dprinting strengthened with ceramic nanowires. Read the results below  👇hashtag#additivemanufacturing https://lnkd.in/eqZa7JEt



…see more",Article,5,0,0,https://3dadept.com/mit-reveals-a-simple-inexpensive-way-to-strengthen-3d-printing-material-inconel-718/
3Dadept,2023-05-07,"As you may know, SPEE3D develops a patented hashtag#coldspray hashtag#additivemanufacturing (CSAM) technology which has already proven to be a great fit for hashtag#military applications. However, this is the first time that the technology will be investigated as a manufacturing method for @SUBSAFE-compliant applications.Mention: Steven Camillerihttps://lnkd.in/eGN8SfYE



…see more",Article,8,0,0,https://3dadept.com/spee3d-to-develop-subsafe-manufacturing-materials-with-cold-spray-additive-manufacturing/
3Dadept,2023-08-07,"Materialise continues to accelerate the delivery of patient-specific hashtag#medical hashtag#implants to hashtag#patients in the USA. The company just announced its next step.Brigitte de Vet-Veithenhttps://lnkd.in/eTFsu3SD



…see more",Article,5,0,0,https://3dadept.com/materialise-opens-new-medical-3d-printing-facility-in-the-usa/
3Dadept,2023-08-07,"Things seems to be moving in the right direction for 3D Systems Corporation...Stratasys - hashtag#additivemanufacturing hashtag#merger https://lnkd.in/eYBXTxNP



…see more",Article,6,0,0,https://3dadept.com/the-3d-systems-stratasys-merger-proposal-is-likely-to-go-through-while-nano-dimension-backs-off/
3Dadept,2023-06-07,"Did you know that depending on what led someone to wear such a device, an hashtag#exoskeleton may often represent a psychological burden for the patient due to their aesthetic and hashtag#functional impairment – let alone the cost of the final device? This might seem trivial but that's exactly the type of concerns that may change everything if we use the right hashtag#materials and hashtag#technology.Join us next week on Wednesday 28th June to find out more. 👇hashtag#additivemanufacturing hashtag#additivetalks https://lnkd.in/es9UsxJ5



…see more",Article,1,0,0,https://3dadept.com/additive-talks-is-am-an-untapped-potential-for-exoskeleton-applications/
3Dadept,2023-05-07,"Whether it is light or cheap, a hashtag#3dprinted part delivers value when it performs well. The thing is, achieving that performance often begins and ends at the surface. Ensuring the right surface of the 3D printed part often comes down to the right hashtag#postprocessing task. In our efforts to demystify every post-processing task that can be used at the end of the hashtag#additivemanufacturing production, we focus on hashtag#infiltration and hashtag#coating processes in this hashtag#article.With key contributions from Tobias Stittgen Managing Director at Ponticon and 3DEO's Matthew Petroshttps://lnkd.in/eu7mnRSJ



…see more",Article,12,0,1 repost,https://3dadept.com/understanding-the-infiltration-and-coating-processes-for-additive-manufactured-parts/
3Dadept,2023-05-07,"The countdown is on! ⏱️One of our favorite hashtag#additivemanufacturing events 🥳  in the hashtag#UK is around the corner. With about 100 technical presentations that will help industry professionals evaluate, adopt and optimize Additive Manufacturing for their organization. Have you registered yet? hashtag#TCT3Sixty The TCT Group hashtag#event https://lnkd.in/e-AE_ewV



…see more",Article,5,0,0,https://3dadept.com/additive-manufacturing-experts-from-ocado-lego-jcb-and-natural-history-museum-set-to-share-technical-insights-at-tct-3sixty-2023/
3Dadept,2023-07-07,"The engine would be the first to be hashtag#3dprinted by students in the hashtag#UK and the most powerful student-built liquid hashtag#rocket engine -Mentions: Satellite Applications Catapult - Alistair John hashtag#additivemanufacturing hashtag#research hashtag#race - Dana A.https://lnkd.in/erH_5R_m



…see more",Article,2,0,1 repost,https://3dadept.com/university-of-sheffield-students-build-and-test-a-metal-3d-printed-liquid-rocket-engine/
3Dadept,2023-07-07,"For the next chapter on how to drive innovation and research into the hashtag#3dprinting of medical-grade hashtag#bioceramics, Lithoz is joining forces with New York-based biomaterials specialist Himed. Discover their key areas of interest below. 👇hashtag#additivemanufacturing Mentions: Dana Barnardhttps://lnkd.in/ep5Eqv47



…see more",Article,16,0,1 repost,https://3dadept.com/lithoz-and-himed-to-explore-the-potential-of-cap-materials-to-augment-the-performance-of-3d-printed-implantable-forms/
3Dadept,2023-05-07,"3D printer manufacturer ANYCUBIC has added the Photon Mono M5s to its Photo M3 series of hashtag#FDM hashtag#3dprinters and Kobra 2 to its Kobra series of hashtag#resin 3D printers. Here are their main features. 👇https://lnkd.in/ecpNkUFk



…see more",Article,5,0,0,https://3dadept.com/anycubic-unveils-new-3d-printers-in-its-kobra-and-photon-m3-series-speed-and-high-resolution-are-the-main-outstanding-features/
3Dadept,2023-04-07,"Named hashtag#ShellPro™, its patented technology harnesses the capability of inkjet to provide step-function savings in the energy and materials required to create complex 3D structures through hashtag#binderjetting. - hashtag#additivemanufacturing Meteor Inkjet Ltd hashtag#patent https://lnkd.in/eAjwpGnk



…see more",Article,5,0,0,https://3dadept.com/meteor-receives-a-patent-for-methods-and-systems-for-shell-formation-in-3d-printing-whats-that/
3Dadept,2023-05-07,"In a world where fancy 3D printed jewelry has often been associated with precious metals, specialty chemicals company Evonik is challenging the traditional way of thinking to carve a place for its polyamide 12 multipurpose material (PA12), a material that is at the heart of production of BOLTENSTERN GmbH's entry brand FABNORA.hashtag#materials hashtag#3dprinting Evonik High Performance Polymers Marie Boltenstern hashtag#jewelry DyeMansionhttps://lnkd.in/eKemH5Nj



…see more",Article,17,0,2 reposts,https://3dadept.com/glamorous-3d-printed-jewelry-can-be-made-out-of-polyamide-12-evonik-demonstrates-how/
3Dadept,2023-06-07,"Have you registered yet? 🤔Today, we will sit down with ActivArmor's Diana Hall and University of Central Lancashire's Matthew Dickinson to discuss the pain points to address in the use of hashtag#advancedmanufacturing technologies for hashtag#exoskeletons. The basic questions are: What? Why? How? Beyond these questions, there is a need to understand how to shorten a hashtag#manufacturing process that is still described as lengthy and full of complexities. It's happening below 👇hashtag#additivemanufacturing hashtag#additivetalks https://lnkd.in/es9UsxJ5



…see more",Article,8,0,5 reposts,https://3dadept.com/additive-talks-is-am-an-untapped-potential-for-exoskeleton-applications/
3Dadept,2023-05-07,"This series of news round-up gathers the latest news on distribution agreements, certifications, MoU as well as hashtag#additivemanufacturing initiatives in the US.hashtag#business hashtag#US - Mention: Solukon Maschinenbau GmbH, DMARK Corporation, Hartwig, Inc., @MAHAR Tool Supply Company, Inc., Phillips Corporation and BahFed Corp, Siemens, ExOne, Meltio, MakerVerse, National Centre for Additive Manufacturing (NCAM)https://lnkd.in/eq8E6cmC



…see more",Article,11,0,2 reposts,https://3dadept.com/news-roundup-solukon-siemens-meltio-makerverse-stpl3d/
3Dadept,2023-04-07,"Impossible Objects, Inc.'s hashtag#CBAM uses roll-fed hashtag#inkjet technology which provides a hashtag#printing rate of 25 feet per minute, or nearly 11,000 cm^3/hr of parts printed per hour. The hashtag#3dprinter relies on Dyndrite’s Application Development Kit (ADK) to enable an easy to use GUI and automated CAD-to-print workflows. Read more below. Steve Hoover - hashtag#additivemanufacturing https://lnkd.in/e_TBbDJP



…see more",Article,30,0,2 reposts,https://3dadept.com/impossible-objectss-new-cbam-25-3d-printer-claims-to-achieve-volume-manufacturing-relies-on-dyndrite-adk-software/
3Dadept,2023-04-07,"Working with material provided by NASA - National Aeronautics and Space Administration, 3D Systems Corporation has processed and tested the elevated temperature mechanical properties of GRX-810 using its Direct Metal Printing (DMP) platform. Here is what the company thought below.hashtag#additivemanufacturing



…see more",Article,5,0,0,https://3dadept.com/aerospace-am-3d-systems-confirms-performance-of-nasas-new-super-alloy-grx-810/
3Dadept,2023-07-07,"The interior design of the Peugeot Inception Concept features a minimalistic cockpit and introduces a new, simpler and more refined design language for the brand, which will be introduced on future models from 2025. Integral to this experience are immersive seats covered with a velvet made from 100% recycled polyester. This velvet extends onto the floor and features stunning 3D patterns created with Stratasys’ direct-to-textile hashtag#3dprinting. Read more below 👇.hashtag#automotive hashtag#additivemanufacturing Mentions: Matthias HOSSANN - Maud Rondothttps://lnkd.in/eSJDxCYE



…see more",Article,1,0,0,https://3dadept.com/peugeot-inception-concept-combines-function-with-aesthetics-thanks-to-direct-to-textile-3d-printing/
3Dadept,2023-04-07,"Ceramic hashtag#3dprinting company Lithoz is surfing on a huge momentum right now, as part of their mission to disrupt the hashtag#medical hashtag#device market with unique hashtag#3dprinted technical hashtag#ceramics. The company just signed a three-in-one win-win agreement with SiNAPTIC Technologies for the North-American market. Here is what it consists in.hashtag#additivemanufacturing https://lnkd.in/emdi9Rrw



…see more",Article,6,0,1 repost,https://3dadept.com/partnership-between-lithoz-and-sinaptic-to-encompass-distribution-production-of-medical-grade-parts-and-co-branding-of-products/
3Dadept,2023-06-07,"Cold IOB (Inorganic Binding) hashtag#3dprinting technology is a unique process that would enable molds and cores for the foundry industry to be produced from sand and an inorganic binder without the need for microwave treatment. Read more about this new solution from voxeljet AG below. 👇https://lnkd.in/ejDk-sBG



…see more",Article,2,0,0,https://3dadept.com/what-is-cold-iob-3d-printing-technology-the-latest-solution-introduced-by-voxelejet/
3Dadept,2023-06-07,"@Ada Hefetz, Israel-based wedding dress designer, has showcased at Milan Design Week three unique dresses based on a “Flower of Life” theme. Hefetz is known for designing haute couture bridal dresses combining vintage style and classic modern chic. This time, she raises draws attention as she harnessed hashtag#3dprinting for the first time in a project. Check the pictures below 👇 via Stratasys - hashtag#fashion hashtag#additivemanufacturing https://lnkd.in/e32XsSSt



…see more",Article,3,0,0,https://3dadept.com/wedding-dress-designer-uses-direct-to-textile-3d-printing-to-transform-the-design-of-a-wedding-dress/
3Dadept,2023-04-07,"In the late 1980s, NASA - National Aeronautics and Space Administration wanted to develop an engine for maneuvering hashtag#spacecraft in low-Earth orbit that could withstand multiple firings. Rocket engines encounter complex challenges in design and environments in which they operate, including multiple startups and shutdowns that create a cycle of wear and tear on critical components.Dr. David Ellis developed the GRCop family of alloys as a NASA-supported graduate student during the space shuttle era. He continued to mature the alloys and their applications throughout his career. Recently, one of these alloys has been leveraged to hashtag#3dprint some parts for Relativity Space's hashtag#3dprinted rocket. Below is the story behind the development of hashtag#GRCop. hashtag#additivemanufacturing Mentions: Paul Gradlhttps://lnkd.in/d_ta2jig



…see more",Article,45,0,1 repost,https://3dadept.com/nasa-reveals-that-3d-printed-rocket-terran-1-included-nine-additively-manufactured-engines-made-of-its-alloy/
3Dadept,2023-04-07,"An “unprecedented combination of toughness, biocompatibility, and autoclavability – a critical triad for end-use medical device applications.” This is COR Bio. - via polySpectra, Raymond Weitekamp. hashtag#additivemanufacturing hashtag#materials hashtag#RapidTCThttps://lnkd.in/g9tK9zJv



…see more",Article,43,0,1 repost,https://3dadept.com/polyspectra-launches-new-cor-bio-resin-for-healthcare-consumer-3d-printing-applications/
3Dadept,2023-04-07,"In an industry where the growth of AM is often highlighted through a strong focus on metals, it should be noted that polymers remain the widely used material group, all applications combined. Industries such as aerospace, automotive, and biomedical are exploring applications of high-temperature polymer parts with AM, but a gap still has to be filled for them to achieve series production. This article ambitions to outline the challenges manufacturers still have to address when adopting high-performance hashtag#polymers in hashtag#series production, and the ones these materials can already solve at the hashtag#manufacturing level. And we do so with key contributions from Evonik High Performance Polymers's Sylvia Monsheimer and Daimler Truck AG's Ralf Anderhofstadt. hashtag#automotive hashtag#materials hashtag#additivemanufacturing https://lnkd.in/e699FQD5



…see more",Article,4,0,0,https://3dadept.com/critical-challenges-raised-and-solved-by-high-performance-polymers-for-am-key-examples-in-the-automotive-industry/
3Dadept,2023-04-07,"With the goal of enabling tool rooms to automate their toolmaking process by producing sharp corners and edges, Mantle, a manufacturer developing hashtag#metal hashtag#3dprinting for hashtag#toolmaking, has recently unveiled a High-Precision Shaping package. The latter includes 0.006” and 0.010” ball mill cutting tools and automated toolpathing software.Mentions: Ted Sorom - Eric Derner - Nicolet Plastics LLChttps://lnkd.in/dq2-5AU3



…see more",Article,12,0,0,https://3dadept.com/mantle-adds-high-precision-shaping-capabilities-to-its-hybrid-metal-3d-printing-technology/
3Dadept,2023-04-07,"Two days left 🤗 and industry insiders from European Space Agency - ESA, Oerlikon AM and MIPRONS srl will discuss the challenges of low cost propulsion systems enabled by hashtag#additivemanufacturing. Have you registered yet? This is your chance to hear insights directly from Jamila MANSOURI, Giulio Feliziani and Angelo Minotti. It's happening below 👇 - hashtag#space hashtag#propulsions hashtag#systems https://lnkd.in/eXy9cMRG



…see more",Article,10,0,2 reposts,https://3dadept.com/additive-talks-how-to-navigate-the-challenges-of-low-cost-propulsion-systems-enabled-by-am/
3Dadept,2023-04-07,"Solukon Maschinenbau GmbH has integrated an optimized swivel arm into its SFM-AT1000-S automated depowdering system. Designed for large parts, the hashtag#automated hashtag#depowdering system can process parts as big as rocket engines and combustion chambers. The article below explains why the new upgrade is a perfect fit for Nikon SLM Solutions' NXG XII 600. hashtag#postprocessing hashtag#additivemanufacturing hashtag#metal hashtag#3dprintinghttps://lnkd.in/eaZmHqdw



…see more",Article,25,0,0,https://3dadept.com/new-upgrade-enables-solukon-to-enhance-depowdering-of-metal-3d-printed-parts-for-slm-solutions/
3Dadept,2024-01-07,"✨ Here's to a season filled with gratitude and a new year with possibilities! ✨hashtag#additivemanufacturing hashtag#3dprinting hashtag#fAMily #2024



…see more",Image,8,0,3 reposts,None
3Dadept,2023-05-07,"This looks like the start of a new chapter for 3DPRINTUK and Solid Solutions3DPRINTUK will serve as the dedicated hashtag#3dprinting service team for the TriMech Group in the hashtag#UK. The company will also be able to collaborate moving forward with TriMech’s advanced manufacturing services experts in North America, and to work internationally to deploy best practices and emerging technologies for its customers. Read more about this acquisition below. 👇Mention: Alan Sampson - Nick Allen hashtag#mergers hashtag#acquisitions hashtag#additivemanufacturing https://lnkd.in/dj-9XAAd



…see more",Article,8,0,0,https://3dadept.com/solid-solutions-acquires-3d-printing-service-bureau-3dprintuk/
3Dadept,2023-06-07,"For us, the equation is simple: by combining four shows under one roof, Event Partners Ltd provides hashtag#additivemanufacturing technology providers and potential hashtag#additivemanufacturing users across vital industries such as hashtag#battery and hashtag#ElectricVehicles the opportunity to learn from each other. These shows are not exclusively dedicated to AM; for the first time, we have a place that puts all these stakeholders on the same pedestal.The Advanced Materials Show - Vehicle Electrification Expo - Battery Cells & Systems Expo - @Ceramics UK Showhashtag#event hashtag#additivemanufacturing hashtag#materials hashtag#battery https://lnkd.in/eKpFCqJi



…see more",Article,1,0,0,https://3dadept.com/the-latest-technologies-and-solutions-in-battery-technology-electric-vehicles-advanced-materials-and-technical-ceramics-under-one-roof/
3Dadept,2023-06-07,"During the hashtag#qualification on Desktop Metal’s Production System™, the physical and mechanical properties of UniJet™ 17-4PH hashtag#powder were extensively evaluated. The uniform powder bed layering of UniJet™ 17-4PH delivers double the green hashtag#strength and an average of 20% less hashtag#shrinkage than other stainless-steel powders qualified for use with Desktop Metal’s Production System™. These factors, alongside the highest powder bed uniformity in the industry, mean far better-sintered part geometric accuracy and less breakage of green and brown parts during post-print handling and hashtag#depowdering, resulting in high process yield at high throughput.Mention:Uniformity Labs hashtag#additivemanufacturing hashtag#materials https://lnkd.in/eSPbT7AZ



…see more",Article,2,0,0,https://3dadept.com/uniformity-labs-unveils-multimodal-unijet-ss17-4ph-stainless-steel-powder-for-binder-jetting-3d-printing/
3Dadept,2023-06-07,"To deal with their large volume of production orders, it was important for Paul Horn GmbH to scale both the hashtag#manufacturing process and the hashtag#downstream process steps to the greatest extent possible. At the post-processing level, the company has chosen a Solukon Maschinenbau GmbH SFM-AT350 to automate the hashtag#depowdering of laser-melted metal parts, increasing this way the efficiency of component hashtag#cleaning. Here are the key benefits they gain from their hashtag#machine. hashtag#3dprinting hashtag#additivemanufacturing hashtag#postprocessing Mentions: Konrad Dr. Bartkowiak Michael Schäferhttps://lnkd.in/eYfcHcPy



…see more",Article,25,0,0,https://3dadept.com/paul-horn-gmbh-relies-on-a-solukon-sfm-at350-to-depowder-3d-printed-parts/
3Dadept,2023-04-07,"During the recent World Car Awards (WCA) ceremony, seven 3D printed trophies were awarded to the category winners. Created by the design and engineering company, CALLUM – a company that already used hashtag#3dprinting to meet the demand for hashtag#customization from luxury hashtag#automotive and lifestyle brands, the seven seven trophies were produced via Replique, an encrypted 3D printing platform that offers OEMs a secure means of producing parts on demand, anytime, anywhere. Here is what it means for the hashtag#automotive industry.https://lnkd.in/eeHE-3Jy



…see more",Article,6,0,0,https://3dadept.com/replique-and-callum-produce-3d-printed-trophies-for-2023-world-car-awards/
3Dadept,2023-06-07,"Materials producer IperionX will supply hashtag#metal components for Ford Motor Company using its 100% recycled, low-carbon hashtag#titanium powder. Those parts will be designed, tested and additively manufactured for Ford Performance hashtag#production vehicles. Here is why hashtag#titanium is an ideal hashtag#material candidate for hashtag#automotive components. Mention: Taso Arimahttps://lnkd.in/eb6936Wd



…see more",Article,5,0,0,https://3dadept.com/iperionx-to-produce-3d-printed-titanium-components-for-ford-performance-production-vehicles/
3Dadept,2023-04-07,"Yesterday saw the launch of an industrial hashtag#3dprinter within DMG MORI’s portfolio: LASERTEC 30 SLM US. We first saw this family of industrial 3D printers four years ago at Emo Hannover, in hashtag#Germany. Read more about this new upgrade, primarily designed for the hashtag#US market. hashtag#additivemanufacturing hashtag#3dprinter https://lnkd.in/deZahJXs



…see more",Article,5,0,0,https://3dadept.com/dmg-mori-launches-lasertec-30-slm-us-slm-3d-printer-for-the-us-market/
3Dadept,2023-06-07,"Decathlon ’s latest hashtag#footwear concept 👟👟 features a hashtag#midsole and outsole produced using HP’s Multi Jet Fusion (MJF) technology and Lonati spa’s knitted uppers. The new hashtag#3dprinted shoes require the combination of industrial hashtag#knitting and hashtag#3dprinting that enabled to address another challenge related to the hashtag#manufacturing of hashtag#uppers. Read why below.   👇👇https://lnkd.in/egV3dCeR



…see more",Article,6,0,1 repost,https://3dadept.com/decathlon-creates-new-3d-printed-shoe-concept-with-lonati-group-and-hp/
3Dadept,2023-06-07,"We like companies that remain real in sharing their hashtag#3dprinting experience! Keystone Outdoor Gear (KOGC) 👏 👏 👏Alex Sintonhttps://lnkd.in/ezevRcEd



…see more",Article,6,0,0,https://3dadept.com/keystone-being-real-about-the-advantages-and-the-tradeoffs-of-3d-printing-used-for-the-production-of-its-taktable-accessories/
3Dadept,2023-06-07,"Eric Wolford, Partner at ACCEL CAPITAL PARTNERS, and an early investor in Fortify, was pleased to have Lockheed Martin Ventures and RTX A/S Ventures join the team. “This investment from Lockheed Martin Ventures and RTX Ventures confirms the potential behind the Fortify technology platform. It is my understanding that this is the first time these two A&D giants have co-invested. So, this is a big win for the company and a strong validation.“Mention: Lawrence Ganti hashtag#investment hashtag#funding hashtag#additivemanufacturing https://lnkd.in/ebttkmyR



…see more",Article,9,0,1 repost,https://3dadept.com/fortify-secures-12-5-million-to-further-develop-its-digital-composite-manufacturing-dcm-platform/
3Dadept,2023-06-07,"“Maraging steel has high strength and toughness without losing ductility, weldability, and dimensional stability,” says ASTM International member David Rosen, principal scientist at the Agency for Science, Technology and Research. “If maraging steel is used to replace lower grade steels, resulting parts may be lighter and stronger, which can have positive benefits on fuel efficiency of cars and airplanes, for example.”hashtag#maragingsteel hashtag#additivemanufacturing hashtag#materials https://lnkd.in/ekJYhWTz



…see more",Article,8,0,0,https://3dadept.com/astm-maraging-steel-standard-is-now-available-for-pbf-lb-additive-manufacturing/
3Dadept,2023-05-07,"PUMA Group and Porsche Design of America joined forces to develop a limited collection of hashtag#3dprinted sneakers: the 3D Mtrx sneaker. This is not the first collaboration of both brands whose fans had witnessed four years ago the launch of a new sportswear collection,“driven by urban dynamics”.QUESTION: What is, according to you, the hashtag#additivemanufacturing technology used for these hashtag#sneakers?https://lnkd.in/eqwapKht



…see more",Article,5,0,1 repost,https://3dadept.com/porsche-and-puma-unveil-new-collection-of-3d-printed-sneakers-3d-mtrx-sneakers/
3Dadept,2023-06-07,"Surprisingly, while hashtag#implants constitute one of the largest use cases for technical hashtag#ceramics, all of them are not given the same attention. hashtag#3dprinted cranial implants for instance, are living the shadow of dental or orthopedic counterparts. While no exact figures justify this argument, one tends to notice that their hashtag#manufacturing process is often highlighted with the use of hashtag#Titanium or hashtag#PEEK hashtag#3dprinting. In the article below, Dr. Joël Brie, Head of the Maxillo-facial Surgery Department at CHU de Limoges and Christophe Chaput 3DCeram Sinto CEO, sat together and discussed how Brie has been able to overcome their main challenge – the perfect reconstruction of complex shapes in hashtag#cranial implants – using 3DCeram’s hashtag#SLA technology. Read more 👇https://lnkd.in/dnS33q-w



…see more",Article,6,0,0,https://3dadept.com/a-conversation-between-dr-joel-brie-and-3dcerams-ceo-on-3d-printed-cranial-implants-already-implanted-in-more-than-10-patients/
3Dadept,2023-05-07,"Combining one of the most advanced hashtag#3dprinted electric motors with all power electronics, including Equipmake’s own silicon carbide inverter, and an integrated transmission system in a compact unit that directly powers the vehicle’s axle, Ampere-220 e-axle brings a step change in off-the-shelf performance for hashtag#electric hashtag#sports cars and hashtag#supercars. Here is the latest high-power electric drive system of the market.Mentions: Ian Foley https://lnkd.in/e42dxSA5



…see more",Article,4,0,0,https://3dadept.com/equipmake-unveils-an-ampere-220-e-axle-featuring-additively-manufactured-electric-motor/
3Dadept,2023-05-07,"Nikon‘s X-ray technology has the power to see cracks, voids and assembly defects but sometimes they can be hidden in high-density or low-contrast areas. Therefore, the Industrial Metrology Business Unit has developed a new filter that enhances the contrast in images produced by its X-ray inspection machines: High.Contrast Filter. Read more below.   👇hashtag#additivemanufacturing hashtag#metrology https://lnkd.in/gNtQ9Ma2



…see more",Article,5,0,0,https://3dadept.com/new-nikon-filter-enables-to-optimize-x-ray-inspection-for-castings-3d-printed-components-or-welds/
3Dadept,2023-05-07,"Software company Senvol has received funding from the US Army to lead a program focused on demonstrating that consistent part performance can be achieved on different hashtag#additivemanufacturing (AM) machines located at different hashtag#sites.Here is how they plan to do that. Mention: Aaron LaLonde hashtag#machinelearning hashtag#software https://lnkd.in/e5sUddmB



…see more",Article,2,0,0,https://3dadept.com/machine-learning-software-senvol-ml-used-to-ensure-part-performance-across-different-3d-printers/
3Dadept,2023-05-07,"The concept of Electrochemical polishing is not often part of our daily conversations in the hashtag#additivemanufacturing industry. It is said to improve hashtag#surfacefinish by reducing surface roughness by up to 50%. The process consists in creating a mirror-like surface on dull metals by selectively removing specific particles from the outer surface of the part. Moving forward, we will hear more about this process through Holdson, a UK-based electrochemical polishing machine tool supplier, that has developed an hashtag#Electroform machine for hashtag#3dprinted parts. Read more below 👇Mention: Neil Dickinsonhttps://lnkd.in/e5butTHj



…see more",Article,18,0,4 reposts,https://3dadept.com/holdson-launches-electroform-technology-for-optimal-polishing-of-additively-manufactured-parts/
3Dadept,2023-05-07,"Remember 3D Spark, the spin-off of Fraunhofer IAPT that has already helped French rolling stock manufacturer Alstom to save €1.8M in costs? The company has just closed its €1.2M seed round in a second closing, led by @Fraunhofer Technology Transfer Fund (FTTF), together with Discovery CFO UG in addition to the first closing investment by IFB Innovationsstarter GmbH Fonds Hamburg (IFH) and FTTF. Here are the peculiarities of their hashtag#software solutions. hashtag#3dprinting hashtag#partidentification Ruben Meuth https://lnkd.in/ektYeRSa



…see more",Article,14,0,0,https://3dadept.com/3d-spark-secures-e1-2m-seed-round-to-further-develop-its-3d-printing-software/
