Page,Date,Post Text,Media Type,Likes,Comments,Shares,Media Link
3Dadept,2023-05-11,"Aniwaa has unveiled an AM hardware landscape infographic mapping over 500 active industrial hashtag#3dprinter manufacturers by hashtag#materials, hashtag#technology, and other key factors. One thing we would like to keep in mind is that this hashtag#infographic also alerts on the fact that maybe it’s time to think outside of the box as hashtag#additivemanufacturing has been teaching us to do since the beginning – and acknowledges the fact that it’s increasingly hard to try fitting all AM processes into just 7 categories, as recognized by the ASTM International hashtag#standards. It’s probably time to redefine the entire range of these hashtag#categories.https://lnkd.in/eRsJ8wgC



…see more",Article,25,0,3 reposts,https://3dadept.com/its-time-to-redefine-the-entire-range-of-am-categories-here-is-aniwaas-am-hardware-landscape-infographic/
3Dadept,2023-06-11,"Oerlikon AM and Airbus have been working together for a decade to produce hashtag#3dprinted metal hashtag#parts for hashtag#space, several of which are already in orbit. The aluminum antenna clusters are one of these parts. Read below the new focus of this new hashtag#partnership 👇 hashtag#additivemanufacturing hashtag#space Mention: Michael Kilian - Hendrik Alfterhttps://lnkd.in/eiGU3QUU



…see more",Article,43,0,1 repost,https://3dadept.com/airbus-and-oerlikon-sign-a-e3-8-million-deal-to-produce-industrial-3d-printed-satellite-components/
3Dadept,2023-06-11,"This new partnership brings COR hashtag#materials from polySpectra to all Nexa3D hashtag#printers, starting with the desktop XiP system.Mentions: Raymond Weitekamp - Kevin McAlea 🦕https://lnkd.in/ephwfznM



…see more",Article,5,0,1 repost,https://3dadept.com/nexa3d-users-can-now-3d-print-end-use-parts-with-polyspectras-materials/
3Dadept,2023-05-11,"A key aspect of the project was determining the hashtag#material to be provided for machining in order to achieve the required dimensional and shape hashtag#accuracy of the part. It was found that the hashtag#WAAM process parameters have a significant influence on the effective wall width, the surface quality after deposition, and the minimum amount of material that needs to be removed during the hashtag#postprocessing step. Read more about this research from KU Leuven, Thomas More University , the Belgisch Instituut voor Lastechniek | Belgian Welding Institute npo, and Sirris | Innovation forwardhashtag#additivemanufacturing hashtag#research hashtag#waam hashtag#weldinghttps://lnkd.in/eSAZiZhn



…see more",Article,0,0,1 repost,https://3dadept.com/belgian-researchers-develop-empirical-models-for-predicting-bead-geometry/
3Dadept,2023-08-11,"Diabetes is a lifelong condition that causes a person’s blood sugar level to become too high. It is among the top ten causes of deaths worldwide. DFUs are a serious complication of diabetes, affecting approximately 25% of diabetic patients. When identified, over 50% are already infected and over 70% of cases result in lower limb amputation. As a strategy to manage DFUs, the team at Queen's University Belfast designed a new hashtag#3dprinted hashtag#bandage that could serve in the treatment to heal diabetic foot ulcers (DFUs). Read more below 👇hashtag#healthcare hashtag#research @Matthew Wyliehttps://lnkd.in/eibHt7AJ



…see more",Article,4,0,0,https://3dadept.com/how-a-3d-printed-bandage-helps-deliver-treatment-for-diabetic-foot-ulcers/
3Dadept,2023-05-11,"“In the early days when hashtag#3dprinting was referred to as hashtag#rapidprototyping, we didn’t really understand the implications as production parts,” said ian briggs, design director and co-founder of BAC. “But now over 44 different hashtag#parts of the car are hashtag#3dprinted now— hashtag#structural engine components, wing mirror supports, light surrounds. We’ve really embraced 3D printing and the design freedom it’s given us. The UltiMaker ecosystem allows us to bring all the different aspects of our production together to be constantly optimized and stored in one location.”hashtag#automotive hashtag#additivemanufacturing https://lnkd.in/e6Qe-8Mx



…see more",Article,4,0,0,https://3dadept.com/briggs-automotive-company-and-its-continuous-use-of-3d-printing-from-prototypes-to-small-batch-bespoke-parts/
3Dadept,2023-05-11,"According to a jointly report published by the American Joint Replacement Registry (AJRR) and the American Academy of Orthopedic Surgeons (AAOS), when one looks at hip and knee replacement procedures, for instance, over 1.7 million hip and knee replacement procedures are performed worldwide on 1.2 million patients per year. Here is the thing, many don’t realize that such implants may eventually fail in 5% to 10% of patients. While no one can be 100% sure that a hashtag#hip or hashtag#knee replacement will be the last operation needed on a specific joint, the ultimate goal for medical device manufacturers and healthcare professionals remains to explore all possible solutions that can increase the chances of a long-term successful surgery. One of these solutions lies in the choice of the right hashtag#materials. The article below ambitions to highlight the role of hashtag#polymer hashtag#additivemanufacturing hashtag#materials in creating and improving the next generation of 3D printed hashtag#implants. Together with Evonik High Performance Polymers's Marc Knebel, we discuss: ✔️ The use of polymer materials in AM vs the use of polymer materials in conventional manufacturing✔️ The metals vs polymers choiceRead more below 👇https://lnkd.in/e83TcGkH



…see more",Article,56,0,1 repost,https://3dadept.com/focus-evonik-on-the-role-of-polymer-materials-in-improving-the-next-generation-of-3d-printed-implants/
3Dadept,2023-05-11,"We started this article with the goal of discovering how Thermwood Corporation's LSAM  had enabled General Atomics Aeronautical Systems, Inc. to save $50,000 for a specific application. While Scott Vaal highlighted the specific challenges Thermwood's LSAM helps GA-ASI to address, Steve Fournier took us in a mesmerizing journey that goes beyond the use of LSAM. Read the whole story of both companies below 👇hashtag#additivemanufacturing hashtag#LSAM hashtag#adoption hashtag#GAASI https://lnkd.in/gzMytz9X



…see more",Article,0,0,0,https://3dadept.com/a-look-at-the-strategy-that-enables-general-atomics-aeronautical-systems-to-reach-beyond-75-of-3d-printed-parts-in-an-aircraft/
3Dadept,2023-07-11,"With the funding, LightForce plans to scale hashtag#production with a new facility, advance the use of hashtag#AI in its hashtag#workflows, and invest in hashtag#education.hashtag#additivemanufacturing Mention: Alfred Griffin IIIhttps://lnkd.in/eBU96JW6



…see more",Article,2,0,0,https://3dadept.com/lightforce-orthodontics-to-boost-production-of-3d-printed-brackets-with-80-million-usd-funding/
3Dadept,2023-05-11,"Dental Lab Glidewell Dental partners with LuxCreo, a 3D printing company that specializes in dental appliances, to introduce the fastprint.io™ hashtag#3dprinting Solution. This co-branded dental 3D printing solution is part of Glidewell’s rapidly growing glidewell.io™ In-Office Solution platform and expands its portfolio of digital solutions. Read more below. Michael Strohecker Jim Glidewell - hashtag#dentistry hashtag#healthcarehttps://lnkd.in/e3gtEhWv



…see more",Article,1,0,0,https://3dadept.com/glidewell-and-luxcreo-launch-the-fastprint-io-3d-printing-solution/
3Dadept,2023-05-11,"The team at Massachusetts Institute of Technology has recently explored a new hashtag#approach to strengthen such type of hashtag#superalloys so that it can withstand extreme conditions such as high temperatures and tensile stresses without hashtag#failing. The famous hashtag#Inconel 718 is the first superalloy to benefit from this experimentation that involved the use of hashtag#3dprinting strengthened with ceramic nanowires. Read the results below  👇hashtag#additivemanufacturing https://lnkd.in/eqZa7JEt



…see more",Article,5,0,0,https://3dadept.com/mit-reveals-a-simple-inexpensive-way-to-strengthen-3d-printing-material-inconel-718/
3Dadept,2023-07-11,"Machine manufacturer Essentium (A Nexa3D Company) partners with 3D-Fuel, a hashtag#3dprinting hashtag#filament manufacturer to develop new hashtag#materials and simplify the procurement process for customers. To do so, they will enable customers to access a comprehensive range of filaments through a single provider. Read how below 👇hashtag#additivemanufacturing John Schneider - Ryan Vanohttps://lnkd.in/g47XxmvM



…see more",Article,7,0,0,https://3dadept.com/essentium-and-3d-fuel-simplify-3d-printing-filament-sourcing/
3Dadept,2023-05-11,"As you may know, SPEE3D develops a patented hashtag#coldspray hashtag#additivemanufacturing (CSAM) technology which has already proven to be a great fit for hashtag#military applications. However, this is the first time that the technology will be investigated as a manufacturing method for @SUBSAFE-compliant applications.Mention: Steven Camillerihttps://lnkd.in/eGN8SfYE



…see more",Article,8,0,0,https://3dadept.com/spee3d-to-develop-subsafe-manufacturing-materials-with-cold-spray-additive-manufacturing/
3Dadept,2023-07-11,"Built on the strengths of its predecessor, the new solution features a couple of options that users may already be familiar with (the same ergonomics, wide FOV, and hybrid light sources) but also improvements at 5 key levels. Here they are: 👇hashtag#additivemanufacturing hashtag#3dscanning SHINING 3Dhttps://lnkd.in/epnzkCP2



…see more",Article,4,0,0,https://3dadept.com/shining-3d-unveils-einscan-h2-its-latest-color-3d-scanning-solution/
3Dadept,2023-07-11,"The Diablo Eccentrica, a restomod based on one of Lamborghini’s iconic models, the 1990s Diablo, was recently launched at a select event at Garage 21 in Milan, Italy. The company, founded by Emanuel Colombini, harnessed titanium Additive Manufacturing in an effort to “ensure superior lightness, greater rigidity, and a more precise build.”Eccentrica Cars - Automobili Lamborghini S.p.A. hashtag#additivemanufacturing hashtag#automotive hashtag#metal hashtag#titanium Emanuel Colombinihttps://lnkd.in/e_RmmxpX



…see more",Article,7,0,0,https://3dadept.com/eccentricas-lamborghini-restomod-features-titanium-3d-printed-parts/
3Dadept,2023-05-11,"Material producers usually announce collaborations with machine manufacturers but we tend to forget that it also plays to their strengths to work with distribution partners. Specialty chemicals company Evonik High Performance Polymers reminds us of the importance of such partnerships as it announces a non-exclusive distribution partnership with ProductionToGo GmbH. Read more below  👇hashtag#partnerships hashtag#additivemanufacturing hashtag#materials Mentions: Maximilian Neck - Vitor Lavini hashtag#3dprinting https://lnkd.in/eWFF78uN



…see more",Article,12,0,0,https://3dadept.com/productiontogo-is-now-an-official-distributor-of-evoniks-industrial-3d-printing-materials/
3Dadept,2023-05-11,"[CALL FOR STARTUPS - Formnext - Where ideas take shape - ]Companies that are no more than 5 years old, have a marketable product, and generate annual sales of less than €10 million can now take part in the hashtag#formnext hashtag#startup challenge. Read more below 👇hashtag#additivemanufacturing hashtag#business https://lnkd.in/e5ssQy9s



…see more",Article,10,0,0,https://3dadept.com/applications-are-open-for-the-formnext-start-up-challenge-2/
3Dadept,2023-05-11,"Whether it is light or cheap, a hashtag#3dprinted part delivers value when it performs well. The thing is, achieving that performance often begins and ends at the surface. Ensuring the right surface of the 3D printed part often comes down to the right hashtag#postprocessing task. In our efforts to demystify every post-processing task that can be used at the end of the hashtag#additivemanufacturing production, we focus on hashtag#infiltration and hashtag#coating processes in this hashtag#article.With key contributions from Tobias Stittgen Managing Director at Ponticon and 3DEO's Matthew Petroshttps://lnkd.in/eu7mnRSJ



…see more",Article,12,0,1 repost,https://3dadept.com/understanding-the-infiltration-and-coating-processes-for-additive-manufactured-parts/
3Dadept,2023-05-11,"The countdown is on! ⏱️One of our favorite hashtag#additivemanufacturing events 🥳  in the hashtag#UK is around the corner. With about 100 technical presentations that will help industry professionals evaluate, adopt and optimize Additive Manufacturing for their organization. Have you registered yet? hashtag#TCT3Sixty The TCT Group hashtag#event https://lnkd.in/e-AE_ewV



…see more",Article,5,0,0,https://3dadept.com/additive-manufacturing-experts-from-ocado-lego-jcb-and-natural-history-museum-set-to-share-technical-insights-at-tct-3sixty-2023/
3Dadept,2023-07-11,"The engine would be the first to be hashtag#3dprinted by students in the hashtag#UK and the most powerful student-built liquid hashtag#rocket engine -Mentions: Satellite Applications Catapult - Alistair John hashtag#additivemanufacturing hashtag#research hashtag#race - Dana A.https://lnkd.in/erH_5R_m



…see more",Article,2,0,1 repost,https://3dadept.com/university-of-sheffield-students-build-and-test-a-metal-3d-printed-liquid-rocket-engine/
3Dadept,2023-04-11,"URMA AG joins a Global Sales Network that already includes partners in Turkey, the UK, Ireland, and Canada as well as South Korea. - Solukon Maschinenbau GmbHOliver Berner - hashtag#additivemanufacturing hashtag#postprocessing hashtag#automated hashtag#depowdering  https://lnkd.in/eHfA3-yX



…see more",Article,6,0,0,https://3dadept.com/solukon-moves-into-the-swiss-additive-manufacturing-market-with-urma-ag/
3Dadept,2023-05-11,"Ideal for filament printing and hashtag#powder-based manufacturing methods, the solvent-free, water-based 1-component system enables long-lasting, gap-free sealing and impregnation of parts and components made of popular materials – especially PLA, ASA, ABS, and polyamide. Read more about DIAMANT Polymer GmbH's hashtag#solution for hashtag#sealing components against hashtag#gas and hashtag#liquids.hashtag#additivemanufacturing hashtag#postprocessing https://lnkd.in/eJjWESMp



…see more",Article,11,0,2 reposts,https://3dadept.com/a-solution-for-sealing-3d-printed-parts-against-gas-and-liquids/
3Dadept,2023-05-11,"In a world where fancy 3D printed jewelry has often been associated with precious metals, specialty chemicals company Evonik is challenging the traditional way of thinking to carve a place for its polyamide 12 multipurpose material (PA12), a material that is at the heart of production of BOLTENSTERN GmbH's entry brand FABNORA.hashtag#materials hashtag#3dprinting Evonik High Performance Polymers Marie Boltenstern hashtag#jewelry DyeMansionhttps://lnkd.in/eKemH5Nj



…see more",Article,17,0,2 reposts,https://3dadept.com/glamorous-3d-printed-jewelry-can-be-made-out-of-polyamide-12-evonik-demonstrates-how/
3Dadept,2023-06-11,"The next project of PERI 3D Construction, the hashtag#construction hashtag#3dprinting division of PERI, has been revealed: the construction of a 3D printed hashtag#football club facility and public building in Nordkirchen, Germany. Germany already hosts several 3D printed hashtag#buildings, mainly built using COBOD International 3D printing technology, a technology that PERI will also use as part of this project. Read more below 👇Mention: Dietmar Bergmann - Henrik Lund-Nielsenhttps://lnkd.in/e8J-MNby



…see more",Article,4,0,0,https://3dadept.com/peri-to-build-a-3d-printed-football-club-facility-and-public-building-in-germany/
3Dadept,2023-05-11,"This series of news round-up gathers the latest news on distribution agreements, certifications, MoU as well as hashtag#additivemanufacturing initiatives in the US.hashtag#business hashtag#US - Mention: Solukon Maschinenbau GmbH, DMARK Corporation, Hartwig, Inc., @MAHAR Tool Supply Company, Inc., Phillips Corporation and BahFed Corp, Siemens, ExOne, Meltio, MakerVerse, National Centre for Additive Manufacturing (NCAM)https://lnkd.in/eq8E6cmC



…see more",Article,11,0,2 reposts,https://3dadept.com/news-roundup-solukon-siemens-meltio-makerverse-stpl3d/
3Dadept,2023-06-11,"Have you registered yet? 🤔Today, we will sit down with ActivArmor's Diana Hall and University of Central Lancashire's Matthew Dickinson to discuss the pain points to address in the use of hashtag#advancedmanufacturing technologies for hashtag#exoskeletons. The basic questions are: What? Why? How? Beyond these questions, there is a need to understand how to shorten a hashtag#manufacturing process that is still described as lengthy and full of complexities. It's happening below 👇hashtag#additivemanufacturing hashtag#additivetalks https://lnkd.in/es9UsxJ5



…see more",Article,8,0,5 reposts,https://3dadept.com/additive-talks-is-am-an-untapped-potential-for-exoskeleton-applications/
3Dadept,2023-04-11,"General Lattice, a company that designs and builds digital materials solutions, launches the beta release of its hashtag#DigitalMaterials Platform. Named Frontier, the platform is designed for hashtag#additivemanufacturing and aims to foster the use of lattice structures by treating them as traditional materials with tangible properties.Dave Krzeminski, PhDhttps://lnkd.in/eZA_wkhT



…see more",Article,22,0,1 repost,https://3dadept.com/general-lattice-announces-beta-version-of-its-digital-materials-platform-designed-for-additive-manufacturing/
3Dadept,2023-06-11,"Xtellar, a hashtag#materials hashtag#3dprinting company created through the combination Braskem’s 3D materials division and TAULMAN3D, has introduced a new type of materials for hashtag#largeformat hashtag#3dprinting: the bio-based EVA pellets.Mention: Jason Vagnozzi - Discover its key test specifications here. 👇 https://lnkd.in/e4fKQznM



…see more",Article,3,0,0,https://3dadept.com/designed-for-large-format-3d-printing-xtellars-bio-based-eva-pellets-are-sourced-from-raw-sugar-cane-feedstock/
3Dadept,2023-04-11,"With over 350 exhibitors, conferences, keynote speeches and other sub-events, covering a massive event like RAPID + TCT often requires to juggle between several activities and conversations. Interestingly, while it’s easier to assume that all exhibiting companies target (potential) hashtag#additivemanufacturing users, it turns out that some exhibitors were presenting solutions for AM companies looking to accelerate their go-to-market hashtag#strategy. Mentions: Todd Grimm - Kevin Czinger ( Divergent - Czinger Vehicles), Omar Mireles - Nils Niemeyer ( DMG MORI - DMG MORI USA), 3D Systems Corporation - Jon Walker (EOS) - Marina Haugg ( Solukon Maschinenbau GmbH) - ZEISS Group ( @Paul Brackman) - Grid Logic - Matthew Holcomb and Jim Holcomb - Incus GmbH - Denise Mödder - FITTLE - Frank Meskowsky III - ProfitKey ERPhashtag#events hashtag#chicago hashtag#usa hashtag#engineering https://lnkd.in/esugQ-cd



…see more",Article,14,0,1 repost,https://3dadept.com/rapidtct-2023-massive-as-expected-with-solutions-designed-for-both-am-users-and-technology-providers/
3Dadept,2023-04-11,"Ceramic hashtag#3dprinting company Lithoz is surfing on a huge momentum right now, as part of their mission to disrupt the hashtag#medical hashtag#device market with unique hashtag#3dprinted technical hashtag#ceramics. The company just signed a three-in-one win-win agreement with SiNAPTIC Technologies for the North-American market. Here is what it consists in.hashtag#additivemanufacturing https://lnkd.in/emdi9Rrw



…see more",Article,6,0,1 repost,https://3dadept.com/partnership-between-lithoz-and-sinaptic-to-encompass-distribution-production-of-medical-grade-parts-and-co-branding-of-products/
3Dadept,2023-06-11,"Cold IOB (Inorganic Binding) hashtag#3dprinting technology is a unique process that would enable molds and cores for the foundry industry to be produced from sand and an inorganic binder without the need for microwave treatment. Read more about this new solution from voxeljet AG below. 👇https://lnkd.in/ejDk-sBG



…see more",Article,2,0,0,https://3dadept.com/what-is-cold-iob-3d-printing-technology-the-latest-solution-introduced-by-voxelejet/
3Dadept,2023-06-11,"@Ada Hefetz, Israel-based wedding dress designer, has showcased at Milan Design Week three unique dresses based on a “Flower of Life” theme. Hefetz is known for designing haute couture bridal dresses combining vintage style and classic modern chic. This time, she raises draws attention as she harnessed hashtag#3dprinting for the first time in a project. Check the pictures below 👇 via Stratasys - hashtag#fashion hashtag#additivemanufacturing https://lnkd.in/e32XsSSt



…see more",Article,3,0,0,https://3dadept.com/wedding-dress-designer-uses-direct-to-textile-3d-printing-to-transform-the-design-of-a-wedding-dress/
3Dadept,2023-04-11,Oqton integrates CASTOR’s software into its Manufacturing OS platformhashtag#additivemanufacturing hashtag#software,Article,2,0,0,https://3dadept.com/oqton-integrates-castors-software-into-its-manufacturing-os-platform/
3Dadept,2023-04-11,"With COBOD International ’s new hashtag#VR solution, individuals can watch many of the company’s real printed buildings being constructed in a virtual residential area, complete with trees, cars, and other objects, for an even more realistic experience.hashtag#construction hashtag#3dprinting Michael Holm - Marchant van den Heever, PhD https://lnkd.in/eTrXZ38n



…see more",Article,5,0,0,https://3dadept.com/cobod-launches-vr-solution-for-construction-3d-printing/
3Dadept,2023-06-11,"The hashtag#DMDV is a centralized digital repository for the Marine Corps to host data and design solutions, which is critical for hashtag#AMOC to scale up its existing AM operations. Integrating 3YOURMIND’s hashtag#partidentification software with DMDV will enhance warfighter efforts to approve spare parts and components for field use. The effort is part of a larger mission by the Department of Defense to reshore supply chains, create distributed manufacturing networks, and sustain legacy equipment using additive technologies.Phillips Federal Division - hashtag#additivemanufacturing hashtag#software hashtag#distributedmanufacturing hashtag#spareparts William Cuervohttps://lnkd.in/epnPBB8P



…see more",Article,17,0,0,https://3dadept.com/3yourmind-and-phillips-corp-federal-division-to-enrich-us-marine-corps-digital-additive-manufacturing-am-capabilities/
3Dadept,2023-04-11,"With the goal of enabling tool rooms to automate their toolmaking process by producing sharp corners and edges, Mantle, a manufacturer developing hashtag#metal hashtag#3dprinting for hashtag#toolmaking, has recently unveiled a High-Precision Shaping package. The latter includes 0.006” and 0.010” ball mill cutting tools and automated toolpathing software.Mentions: Ted Sorom - Eric Derner - Nicolet Plastics LLChttps://lnkd.in/dq2-5AU3



…see more",Article,12,0,0,https://3dadept.com/mantle-adds-high-precision-shaping-capabilities-to-its-hybrid-metal-3d-printing-technology/
3Dadept,2023-05-11,"Dutch independent 3D printing material manufacturer Liqcreate has created a new resin called Liqcreate Bio-Med Clear. Bio-Med Clear is a biocompatible hashtag#3dprinting resin, ideal for hashtag#applications that require non-cytotoxic, non-sensitizing and non-irritating features. Read more below 👇Jerzy Hul hashtag#materials https://lnkd.in/ekPZpfvc



…see more",Article,13,0,0,https://3dadept.com/liqcreate-unveils-bio-med-clear-a-biocompatible-3d-printing-resin-for-multiple-applications/
3Dadept,2023-04-11,"Two days left 🤗 and industry insiders from European Space Agency - ESA, Oerlikon AM and MIPRONS srl will discuss the challenges of low cost propulsion systems enabled by hashtag#additivemanufacturing. Have you registered yet? This is your chance to hear insights directly from Jamila MANSOURI, Giulio Feliziani and Angelo Minotti. It's happening below 👇 - hashtag#space hashtag#propulsions hashtag#systems https://lnkd.in/eXy9cMRG



…see more",Article,10,0,2 reposts,https://3dadept.com/additive-talks-how-to-navigate-the-challenges-of-low-cost-propulsion-systems-enabled-by-am/
3Dadept,2023-04-11,"Named Smart Fusion, the hashtag#solution automatically adjusts laser power in hashtag#realtime while eliminating the need for most support structures. This leads to a domino effect throughout other phases of the hashtag#manufacturing process: less hashtag#material use, reduced hashtag#postprocessing requirements and lower cost-per-part (CPP) for metal hashtag#additivemanufacturing hashtag#applications.EOS - hashtag#LPBF hashtag#metal hashtag#3dprinting https://lnkd.in/ekSxXf4E



…see more",Article,6,0,0,https://3dadept.com/eos-unveils-smart-fusion-software-for-faster-lpbf-metal-3d-printing/
3Dadept,2023-05-11,"As you probably already know, Materialise has a track record of partnerships that led to several collections of hashtag#3dprinted hashtag#eyewear – each reflecting the unique style of the brands that power them. Each of Materialise’ partnerships revealed the numerous advantages of AM for eyewear production: the reduction of design cycles, enabling a more agile production, customization or even the ability to produce more complex and original shapes.The partnership with Vuzix Corporation is different as it brings an AR component into the game. Read more below 👇hashtag#additivemanufacturing hashtag#AugmentedReality Paul Travers Fried Vancraen https://lnkd.in/eQeV8Vmz



…see more",Article,6,0,0,https://3dadept.com/materialise-and-vuzix-to-create-3d-printed-smart-eyewear/
3Dadept,2023-05-11,"For its 19th edition, the hashtag#AdditiveManufacturing Hub returned to Erfurt, Germany for three days that ambitioned to combine practice and theory on everything related to Additive Manufacturing. Acknowledged for its industrial companies, the capital of Thuringia has always been a meeting place and home of important intellectuals and a magnet for visitors from around the world. In the case of RapidTech + FabCon 3D especially, what has long been considered an event exclusively dedicated to the German market is starting to evolve as the organizers of the event are exploring partnerships with partners outside of the country. The article below sheds light on some of the takeaways we got from the event. Mentions: hashtag#event Michael Kynast Frank M. Rinderknecht - Rinspeed AG - Jurjen Meeuwissen Shell - hashtag#automotive hashtag#energy hashtag#chemical - LATTICE MEDICAL- hashtag#Erfurt hashtag#Germany AMTECH - Additive Manufacturing Expohttps://lnkd.in/eX_BcXYz



…see more",Article,8,0,0,https://3dadept.com/rapid-tech-3d-2023-the-need-for-am-internationalization-insights-into-keynote-speeches/
3Dadept,2023-06-11,"During the hashtag#qualification on Desktop Metal’s Production System™, the physical and mechanical properties of UniJet™ 17-4PH hashtag#powder were extensively evaluated. The uniform powder bed layering of UniJet™ 17-4PH delivers double the green hashtag#strength and an average of 20% less hashtag#shrinkage than other stainless-steel powders qualified for use with Desktop Metal’s Production System™. These factors, alongside the highest powder bed uniformity in the industry, mean far better-sintered part geometric accuracy and less breakage of green and brown parts during post-print handling and hashtag#depowdering, resulting in high process yield at high throughput.Mention:Uniformity Labs hashtag#additivemanufacturing hashtag#materials https://lnkd.in/eSPbT7AZ



…see more",Article,2,0,0,https://3dadept.com/uniformity-labs-unveils-multimodal-unijet-ss17-4ph-stainless-steel-powder-for-binder-jetting-3d-printing/
3Dadept,2023-06-11,"To deal with their large volume of production orders, it was important for Paul Horn GmbH to scale both the hashtag#manufacturing process and the hashtag#downstream process steps to the greatest extent possible. At the post-processing level, the company has chosen a Solukon Maschinenbau GmbH SFM-AT350 to automate the hashtag#depowdering of laser-melted metal parts, increasing this way the efficiency of component hashtag#cleaning. Here are the key benefits they gain from their hashtag#machine. hashtag#3dprinting hashtag#additivemanufacturing hashtag#postprocessing Mentions: Konrad Dr. Bartkowiak Michael Schäferhttps://lnkd.in/eYfcHcPy



…see more",Article,25,0,0,https://3dadept.com/paul-horn-gmbh-relies-on-a-solukon-sfm-at350-to-depowder-3d-printed-parts/
3Dadept,2023-04-11,"During the recent World Car Awards (WCA) ceremony, seven 3D printed trophies were awarded to the category winners. Created by the design and engineering company, CALLUM – a company that already used hashtag#3dprinting to meet the demand for hashtag#customization from luxury hashtag#automotive and lifestyle brands, the seven seven trophies were produced via Replique, an encrypted 3D printing platform that offers OEMs a secure means of producing parts on demand, anytime, anywhere. Here is what it means for the hashtag#automotive industry.https://lnkd.in/eeHE-3Jy



…see more",Article,6,0,0,https://3dadept.com/replique-and-callum-produce-3d-printed-trophies-for-2023-world-car-awards/
3Dadept,2023-06-11,"[🗣MARK YOUR CALENDAR 📅🚨🚨]To date, there are different types of exoskeletons and each of them comes with its share of challenges. If their manufacturing process does not meet certain expectations, they can result in an unexpected reduction of human flexibility leading to new sources of musculoskeletal disorders (MSD) and accidents. Furthermore, depending on what led someone to wear such a device, exoskeletons may often represent a psychological burden for the patient due to their aesthetic and functional impairment – let alone the cost of the final device.All these pain points can be addressed using advanced manufacturing technologies. The basic questions are: What? Why? How? Beyond these questions, there is a need to understand how to shorten a manufacturing process that is still described as lengthy and full of complexities. These are the questions we will discuss in the next hashtag#additivetalks session. With contributions from ActivArmor's Diana Hall and University of Central Lancashire's Matthew Dickinson. hashtag#additivemanufacturing hashtag#3dadeptmag hashtag#exoskeletons https://lnkd.in/es9UsxJ5



…see more",Article,6,0,0,https://3dadept.com/additive-talks-is-am-an-untapped-potential-for-exoskeleton-applications/
3Dadept,2023-06-11,"Siemens Energy’s experts in Finspång, Sweden, have developed the first generation of the AM Cockpit platform providing automated, reliable quality control of hashtag#metal hashtag#3dprinting. In turn, DNV has developed the Independent Quality Monitor (IQM) platform – a customer portal that continuously quality-assures digital solutions. The combined solution makes automated and remote process certification possible. Here is how. 👇hashtag#additivemanufacturing Mentions: Klas Bendrik - Stian Gurrik - hashtag#qualityassurance hashtag#certification https://lnkd.in/eegVBMVa



…see more",Article,19,0,0,https://3dadept.com/dnv-and-siemens-energy-create-a-quality-assurance-platform-for-metal-3d-printing/
3Dadept,2023-06-11,"Solid Print3D - UK & IE – the UK based hashtag#3dprinting & hashtag#3dscanning specialists acquired 3DVerkstan AB  - A Solid Print3D Company – a Stockholm based supplier of 3D printing and solutions with a subsidiary in hashtag#Denmark. The announcement follows the recent acquisition of 3D Printing Service Bureau 3DPRINTUK by Solid Solutions, Solid Print’s sister company. Solid Print and Solid Solutions operate under the ownership of TriMech Group. Read more about what this acquisition means for 3DVerkstan AB below. hashtag#mergers hashtag#acquisitions hashtag#funding 👇 Patrik Rosén https://lnkd.in/es96NENv



…see more",Article,4,0,0,https://3dadept.com/solid-print3d-acquires-swedish-3d-printing-reseller-3dverkstan/
3Dadept,2024-01-11,"✨ Here's to a season filled with gratitude and a new year with possibilities! ✨hashtag#additivemanufacturing hashtag#3dprinting hashtag#fAMily #2024



…see more",Image,8,0,3 reposts,None
3Dadept,2023-06-11,"We like companies that remain real in sharing their hashtag#3dprinting experience! Keystone Outdoor Gear (KOGC) 👏 👏 👏Alex Sintonhttps://lnkd.in/ezevRcEd



…see more",Article,6,0,0,https://3dadept.com/keystone-being-real-about-the-advantages-and-the-tradeoffs-of-3d-printing-used-for-the-production-of-its-taktable-accessories/
3Dadept,2023-05-11,"Eric Wolford, Partner at ACCEL CAPITAL PARTNERS, and an early investor in Fortify, was pleased to have Lockheed Martin Ventures and RTX A/S Ventures join the team. “This investment from Lockheed Martin Ventures and RTX Ventures confirms the potential behind the Fortify technology platform. It is my understanding that this is the first time these two A&D giants have co-invested. So, this is a big win for the company and a strong validation.“Mention: Lawrence Ganti hashtag#investment hashtag#funding hashtag#additivemanufacturing https://lnkd.in/ebttkmyR



…see more",Article,9,0,1 repost,https://3dadept.com/fortify-secures-12-5-million-to-further-develop-its-digital-composite-manufacturing-dcm-platform/
3Dadept,2023-04-11,"Last week, we announced that over 70 experts from Audi to Zeiss will present the latest AM applications and practical examples across nine different hashtag#forums at RapidTech + FabCon 3D . While some forums are dedicated to specific vertical industries, others will provide key knowledge about some of the most challenging steps of the manufacturing value chain. In the article below, we shared a first overview of what you can expect for some of these forums. Mentions: Bradley Rothenberg, Stephan Ziegler, Alexander Herking, Özlem Weiss. hashtag#additivemanufacturing hashtag#event hashtag#Germany hashtag#Erfurthttps://lnkd.in/dtaXvX_R



…see more",Article,7,0,0,https://3dadept.com/rapid-tech3d-2023-what-to-expect-from-the-key-forums-of-the-show/
